datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
4/19/2016 10:00:00 AM,4/19/2016 6:00:00 AM,4/19/2016 11:00:00 AM,4/19/2016 7:00:00 AM,DUQ,1280
4/19/2016 11:00:00 AM,4/19/2016 7:00:00 AM,4/19/2016 12:00:00 PM,4/19/2016 8:00:00 AM,DUQ,1348
4/19/2016 12:00:00 PM,4/19/2016 8:00:00 AM,4/19/2016 1:00:00 PM,4/19/2016 9:00:00 AM,DUQ,1412
4/19/2016 1:00:00 PM,4/19/2016 9:00:00 AM,4/19/2016 2:00:00 PM,4/19/2016 10:00:00 AM,DUQ,1479
4/19/2016 2:00:00 PM,4/19/2016 10:00:00 AM,4/19/2016 3:00:00 PM,4/19/2016 11:00:00 AM,DUQ,1515
4/19/2016 3:00:00 PM,4/19/2016 11:00:00 AM,4/19/2016 4:00:00 PM,4/19/2016 12:00:00 PM,DUQ,1558
4/19/2016 4:00:00 PM,4/19/2016 12:00:00 PM,4/19/2016 5:00:00 PM,4/19/2016 1:00:00 PM,DUQ,1596
4/19/2016 5:00:00 PM,4/19/2016 1:00:00 PM,4/19/2016 6:00:00 PM,4/19/2016 2:00:00 PM,DUQ,1596
4/19/2016 6:00:00 PM,4/19/2016 2:00:00 PM,4/19/2016 7:00:00 PM,4/19/2016 3:00:00 PM,DUQ,1607
4/19/2016 7:00:00 PM,4/19/2016 3:00:00 PM,4/19/2016 8:00:00 PM,4/19/2016 4:00:00 PM,DUQ,1578
4/19/2016 8:00:00 PM,4/19/2016 4:00:00 PM,4/19/2016 9:00:00 PM,4/19/2016 5:00:00 PM,DUQ,1591
4/19/2016 9:00:00 PM,4/19/2016 5:00:00 PM,4/19/2016 10:00:00 PM,4/19/2016 6:00:00 PM,DUQ,1566
4/19/2016 10:00:00 PM,4/19/2016 6:00:00 PM,4/19/2016 11:00:00 PM,4/19/2016 7:00:00 PM,DUQ,1531
4/19/2016 11:00:00 PM,4/19/2016 7:00:00 PM,4/20/2016 12:00:00 AM,4/19/2016 8:00:00 PM,DUQ,1499
4/20/2016 12:00:00 AM,4/19/2016 8:00:00 PM,4/20/2016 1:00:00 AM,4/19/2016 9:00:00 PM,DUQ,1510
4/20/2016 1:00:00 AM,4/19/2016 9:00:00 PM,4/20/2016 2:00:00 AM,4/19/2016 10:00:00 PM,DUQ,1458
4/20/2016 2:00:00 AM,4/19/2016 10:00:00 PM,4/20/2016 3:00:00 AM,4/19/2016 11:00:00 PM,DUQ,1338
4/20/2016 3:00:00 AM,4/19/2016 11:00:00 PM,4/20/2016 4:00:00 AM,4/20/2016 12:00:00 AM,DUQ,1225
4/20/2016 4:00:00 AM,4/20/2016 12:00:00 AM,4/20/2016 5:00:00 AM,4/20/2016 1:00:00 AM,DUQ,1155
4/20/2016 5:00:00 AM,4/20/2016 1:00:00 AM,4/20/2016 6:00:00 AM,4/20/2016 2:00:00 AM,DUQ,1107
4/20/2016 6:00:00 AM,4/20/2016 2:00:00 AM,4/20/2016 7:00:00 AM,4/20/2016 3:00:00 AM,DUQ,1084
4/20/2016 7:00:00 AM,4/20/2016 3:00:00 AM,4/20/2016 8:00:00 AM,4/20/2016 4:00:00 AM,DUQ,1081
4/20/2016 8:00:00 AM,4/20/2016 4:00:00 AM,4/20/2016 9:00:00 AM,4/20/2016 5:00:00 AM,DUQ,1078
4/20/2016 9:00:00 AM,4/20/2016 5:00:00 AM,4/20/2016 10:00:00 AM,4/20/2016 6:00:00 AM,DUQ,1154
4/20/2016 10:00:00 AM,4/20/2016 6:00:00 AM,4/20/2016 11:00:00 AM,4/20/2016 7:00:00 AM,DUQ,1297
4/20/2016 11:00:00 AM,4/20/2016 7:00:00 AM,4/20/2016 12:00:00 PM,4/20/2016 8:00:00 AM,DUQ,1374
4/20/2016 12:00:00 PM,4/20/2016 8:00:00 AM,4/20/2016 1:00:00 PM,4/20/2016 9:00:00 AM,DUQ,1414
4/20/2016 1:00:00 PM,4/20/2016 9:00:00 AM,4/20/2016 2:00:00 PM,4/20/2016 10:00:00 AM,DUQ,1454
4/20/2016 2:00:00 PM,4/20/2016 10:00:00 AM,4/20/2016 3:00:00 PM,4/20/2016 11:00:00 AM,DUQ,1482
4/20/2016 3:00:00 PM,4/20/2016 11:00:00 AM,4/20/2016 4:00:00 PM,4/20/2016 12:00:00 PM,DUQ,1519
4/20/2016 4:00:00 PM,4/20/2016 12:00:00 PM,4/20/2016 5:00:00 PM,4/20/2016 1:00:00 PM,DUQ,1534
4/20/2016 5:00:00 PM,4/20/2016 1:00:00 PM,4/20/2016 6:00:00 PM,4/20/2016 2:00:00 PM,DUQ,1548
4/20/2016 6:00:00 PM,4/20/2016 2:00:00 PM,4/20/2016 7:00:00 PM,4/20/2016 3:00:00 PM,DUQ,1556
4/20/2016 7:00:00 PM,4/20/2016 3:00:00 PM,4/20/2016 8:00:00 PM,4/20/2016 4:00:00 PM,DUQ,1545
4/20/2016 8:00:00 PM,4/20/2016 4:00:00 PM,4/20/2016 9:00:00 PM,4/20/2016 5:00:00 PM,DUQ,1529
4/20/2016 9:00:00 PM,4/20/2016 5:00:00 PM,4/20/2016 10:00:00 PM,4/20/2016 6:00:00 PM,DUQ,1550
4/20/2016 10:00:00 PM,4/20/2016 6:00:00 PM,4/20/2016 11:00:00 PM,4/20/2016 7:00:00 PM,DUQ,1514
4/20/2016 11:00:00 PM,4/20/2016 7:00:00 PM,4/21/2016 12:00:00 AM,4/20/2016 8:00:00 PM,DUQ,1488
4/21/2016 12:00:00 AM,4/20/2016 8:00:00 PM,4/21/2016 1:00:00 AM,4/20/2016 9:00:00 PM,DUQ,1507
4/21/2016 1:00:00 AM,4/20/2016 9:00:00 PM,4/21/2016 2:00:00 AM,4/20/2016 10:00:00 PM,DUQ,1447
4/21/2016 2:00:00 AM,4/20/2016 10:00:00 PM,4/21/2016 3:00:00 AM,4/20/2016 11:00:00 PM,DUQ,1347
4/21/2016 3:00:00 AM,4/20/2016 11:00:00 PM,4/21/2016 4:00:00 AM,4/21/2016 12:00:00 AM,DUQ,1241
4/21/2016 4:00:00 AM,4/21/2016 12:00:00 AM,4/21/2016 5:00:00 AM,4/21/2016 1:00:00 AM,DUQ,1158
4/21/2016 5:00:00 AM,4/21/2016 1:00:00 AM,4/21/2016 6:00:00 AM,4/21/2016 2:00:00 AM,DUQ,1114
4/21/2016 6:00:00 AM,4/21/2016 2:00:00 AM,4/21/2016 7:00:00 AM,4/21/2016 3:00:00 AM,DUQ,1101
4/21/2016 7:00:00 AM,4/21/2016 3:00:00 AM,4/21/2016 8:00:00 AM,4/21/2016 4:00:00 AM,DUQ,1078
4/21/2016 8:00:00 AM,4/21/2016 4:00:00 AM,4/21/2016 9:00:00 AM,4/21/2016 5:00:00 AM,DUQ,1109
4/21/2016 9:00:00 AM,4/21/2016 5:00:00 AM,4/21/2016 10:00:00 AM,4/21/2016 6:00:00 AM,DUQ,1158
4/21/2016 10:00:00 AM,4/21/2016 6:00:00 AM,4/21/2016 11:00:00 AM,4/21/2016 7:00:00 AM,DUQ,1283
4/21/2016 11:00:00 AM,4/21/2016 7:00:00 AM,4/21/2016 12:00:00 PM,4/21/2016 8:00:00 AM,DUQ,1350
4/21/2016 12:00:00 PM,4/21/2016 8:00:00 AM,4/21/2016 1:00:00 PM,4/21/2016 9:00:00 AM,DUQ,1427
4/21/2016 1:00:00 PM,4/21/2016 9:00:00 AM,4/21/2016 2:00:00 PM,4/21/2016 10:00:00 AM,DUQ,1496
4/21/2016 2:00:00 PM,4/21/2016 10:00:00 AM,4/21/2016 3:00:00 PM,4/21/2016 11:00:00 AM,DUQ,1532
4/21/2016 3:00:00 PM,4/21/2016 11:00:00 AM,4/21/2016 4:00:00 PM,4/21/2016 12:00:00 PM,DUQ,1563
4/21/2016 4:00:00 PM,4/21/2016 12:00:00 PM,4/21/2016 5:00:00 PM,4/21/2016 1:00:00 PM,DUQ,1562
4/21/2016 5:00:00 PM,4/21/2016 1:00:00 PM,4/21/2016 6:00:00 PM,4/21/2016 2:00:00 PM,DUQ,1582
4/21/2016 6:00:00 PM,4/21/2016 2:00:00 PM,4/21/2016 7:00:00 PM,4/21/2016 3:00:00 PM,DUQ,1577
4/21/2016 7:00:00 PM,4/21/2016 3:00:00 PM,4/21/2016 8:00:00 PM,4/21/2016 4:00:00 PM,DUQ,1558
4/21/2016 8:00:00 PM,4/21/2016 4:00:00 PM,4/21/2016 9:00:00 PM,4/21/2016 5:00:00 PM,DUQ,1556
4/21/2016 9:00:00 PM,4/21/2016 5:00:00 PM,4/21/2016 10:00:00 PM,4/21/2016 6:00:00 PM,DUQ,1550
4/21/2016 10:00:00 PM,4/21/2016 6:00:00 PM,4/21/2016 11:00:00 PM,4/21/2016 7:00:00 PM,DUQ,1520
4/21/2016 11:00:00 PM,4/21/2016 7:00:00 PM,4/22/2016 12:00:00 AM,4/21/2016 8:00:00 PM,DUQ,1508
4/22/2016 12:00:00 AM,4/21/2016 8:00:00 PM,4/22/2016 1:00:00 AM,4/21/2016 9:00:00 PM,DUQ,1545
4/22/2016 1:00:00 AM,4/21/2016 9:00:00 PM,4/22/2016 2:00:00 AM,4/21/2016 10:00:00 PM,DUQ,1474
4/22/2016 2:00:00 AM,4/21/2016 10:00:00 PM,4/22/2016 3:00:00 AM,4/21/2016 11:00:00 PM,DUQ,1361
4/22/2016 3:00:00 AM,4/21/2016 11:00:00 PM,4/22/2016 4:00:00 AM,4/22/2016 12:00:00 AM,DUQ,1257
4/22/2016 4:00:00 AM,4/22/2016 12:00:00 AM,4/22/2016 5:00:00 AM,4/22/2016 1:00:00 AM,DUQ,1182
4/22/2016 5:00:00 AM,4/22/2016 1:00:00 AM,4/22/2016 6:00:00 AM,4/22/2016 2:00:00 AM,DUQ,1134
4/22/2016 6:00:00 AM,4/22/2016 2:00:00 AM,4/22/2016 7:00:00 AM,4/22/2016 3:00:00 AM,DUQ,1121
4/22/2016 7:00:00 AM,4/22/2016 3:00:00 AM,4/22/2016 8:00:00 AM,4/22/2016 4:00:00 AM,DUQ,1113
4/22/2016 8:00:00 AM,4/22/2016 4:00:00 AM,4/22/2016 9:00:00 AM,4/22/2016 5:00:00 AM,DUQ,1128
4/22/2016 9:00:00 AM,4/22/2016 5:00:00 AM,4/22/2016 10:00:00 AM,4/22/2016 6:00:00 AM,DUQ,1202
4/22/2016 10:00:00 AM,4/22/2016 6:00:00 AM,4/22/2016 11:00:00 AM,4/22/2016 7:00:00 AM,DUQ,1326
4/22/2016 11:00:00 AM,4/22/2016 7:00:00 AM,4/22/2016 12:00:00 PM,4/22/2016 8:00:00 AM,DUQ,1410
4/22/2016 12:00:00 PM,4/22/2016 8:00:00 AM,4/22/2016 1:00:00 PM,4/22/2016 9:00:00 AM,DUQ,1485
4/22/2016 1:00:00 PM,4/22/2016 9:00:00 AM,4/22/2016 2:00:00 PM,4/22/2016 10:00:00 AM,DUQ,1518
4/22/2016 2:00:00 PM,4/22/2016 10:00:00 AM,4/22/2016 3:00:00 PM,4/22/2016 11:00:00 AM,DUQ,1556
4/22/2016 3:00:00 PM,4/22/2016 11:00:00 AM,4/22/2016 4:00:00 PM,4/22/2016 12:00:00 PM,DUQ,1562
4/22/2016 4:00:00 PM,4/22/2016 12:00:00 PM,4/22/2016 5:00:00 PM,4/22/2016 1:00:00 PM,DUQ,1560
4/22/2016 5:00:00 PM,4/22/2016 1:00:00 PM,4/22/2016 6:00:00 PM,4/22/2016 2:00:00 PM,DUQ,1582
4/22/2016 6:00:00 PM,4/22/2016 2:00:00 PM,4/22/2016 7:00:00 PM,4/22/2016 3:00:00 PM,DUQ,1571
4/22/2016 7:00:00 PM,4/22/2016 3:00:00 PM,4/22/2016 8:00:00 PM,4/22/2016 4:00:00 PM,DUQ,1528
4/22/2016 8:00:00 PM,4/22/2016 4:00:00 PM,4/22/2016 9:00:00 PM,4/22/2016 5:00:00 PM,DUQ,1510
4/22/2016 9:00:00 PM,4/22/2016 5:00:00 PM,4/22/2016 10:00:00 PM,4/22/2016 6:00:00 PM,DUQ,1479
4/22/2016 10:00:00 PM,4/22/2016 6:00:00 PM,4/22/2016 11:00:00 PM,4/22/2016 7:00:00 PM,DUQ,1415
4/22/2016 11:00:00 PM,4/22/2016 7:00:00 PM,4/23/2016 12:00:00 AM,4/22/2016 8:00:00 PM,DUQ,1396
4/23/2016 12:00:00 AM,4/22/2016 8:00:00 PM,4/23/2016 1:00:00 AM,4/22/2016 9:00:00 PM,DUQ,1436
4/23/2016 1:00:00 AM,4/22/2016 9:00:00 PM,4/23/2016 2:00:00 AM,4/22/2016 10:00:00 PM,DUQ,1392
4/23/2016 2:00:00 AM,4/22/2016 10:00:00 PM,4/23/2016 3:00:00 AM,4/22/2016 11:00:00 PM,DUQ,1327
4/23/2016 3:00:00 AM,4/22/2016 11:00:00 PM,4/23/2016 4:00:00 AM,4/23/2016 12:00:00 AM,DUQ,1243
4/23/2016 4:00:00 AM,4/23/2016 12:00:00 AM,4/23/2016 5:00:00 AM,4/23/2016 1:00:00 AM,DUQ,1150
4/23/2016 5:00:00 AM,4/23/2016 1:00:00 AM,4/23/2016 6:00:00 AM,4/23/2016 2:00:00 AM,DUQ,1103
4/23/2016 6:00:00 AM,4/23/2016 2:00:00 AM,4/23/2016 7:00:00 AM,4/23/2016 3:00:00 AM,DUQ,1065
4/23/2016 7:00:00 AM,4/23/2016 3:00:00 AM,4/23/2016 8:00:00 AM,4/23/2016 4:00:00 AM,DUQ,1064
4/23/2016 8:00:00 AM,4/23/2016 4:00:00 AM,4/23/2016 9:00:00 AM,4/23/2016 5:00:00 AM,DUQ,1068
4/23/2016 9:00:00 AM,4/23/2016 5:00:00 AM,4/23/2016 10:00:00 AM,4/23/2016 6:00:00 AM,DUQ,1086
4/23/2016 10:00:00 AM,4/23/2016 6:00:00 AM,4/23/2016 11:00:00 AM,4/23/2016 7:00:00 AM,DUQ,1128
4/23/2016 11:00:00 AM,4/23/2016 7:00:00 AM,4/23/2016 12:00:00 PM,4/23/2016 8:00:00 AM,DUQ,1191
4/23/2016 12:00:00 PM,4/23/2016 8:00:00 AM,4/23/2016 1:00:00 PM,4/23/2016 9:00:00 AM,DUQ,1266
4/23/2016 1:00:00 PM,4/23/2016 9:00:00 AM,4/23/2016 2:00:00 PM,4/23/2016 10:00:00 AM,DUQ,1317
4/23/2016 2:00:00 PM,4/23/2016 10:00:00 AM,4/23/2016 3:00:00 PM,4/23/2016 11:00:00 AM,DUQ,1343
4/23/2016 3:00:00 PM,4/23/2016 11:00:00 AM,4/23/2016 4:00:00 PM,4/23/2016 12:00:00 PM,DUQ,1346
4/23/2016 4:00:00 PM,4/23/2016 12:00:00 PM,4/23/2016 5:00:00 PM,4/23/2016 1:00:00 PM,DUQ,1352
4/23/2016 5:00:00 PM,4/23/2016 1:00:00 PM,4/23/2016 6:00:00 PM,4/23/2016 2:00:00 PM,DUQ,1313
4/23/2016 6:00:00 PM,4/23/2016 2:00:00 PM,4/23/2016 7:00:00 PM,4/23/2016 3:00:00 PM,DUQ,1305
4/23/2016 7:00:00 PM,4/23/2016 3:00:00 PM,4/23/2016 8:00:00 PM,4/23/2016 4:00:00 PM,DUQ,1281
4/23/2016 8:00:00 PM,4/23/2016 4:00:00 PM,4/23/2016 9:00:00 PM,4/23/2016 5:00:00 PM,DUQ,1295
4/23/2016 9:00:00 PM,4/23/2016 5:00:00 PM,4/23/2016 10:00:00 PM,4/23/2016 6:00:00 PM,DUQ,1290
4/23/2016 10:00:00 PM,4/23/2016 6:00:00 PM,4/23/2016 11:00:00 PM,4/23/2016 7:00:00 PM,DUQ,1288
4/23/2016 11:00:00 PM,4/23/2016 7:00:00 PM,4/24/2016 12:00:00 AM,4/23/2016 8:00:00 PM,DUQ,1272
4/24/2016 12:00:00 AM,4/23/2016 8:00:00 PM,4/24/2016 1:00:00 AM,4/23/2016 9:00:00 PM,DUQ,1322
4/24/2016 1:00:00 AM,4/23/2016 9:00:00 PM,4/24/2016 2:00:00 AM,4/23/2016 10:00:00 PM,DUQ,1314
4/24/2016 2:00:00 AM,4/23/2016 10:00:00 PM,4/24/2016 3:00:00 AM,4/23/2016 11:00:00 PM,DUQ,1255
4/24/2016 3:00:00 AM,4/23/2016 11:00:00 PM,4/24/2016 4:00:00 AM,4/24/2016 12:00:00 AM,DUQ,1181
4/24/2016 4:00:00 AM,4/24/2016 12:00:00 AM,4/24/2016 5:00:00 AM,4/24/2016 1:00:00 AM,DUQ,1133
4/24/2016 5:00:00 AM,4/24/2016 1:00:00 AM,4/24/2016 6:00:00 AM,4/24/2016 2:00:00 AM,DUQ,1091
4/24/2016 6:00:00 AM,4/24/2016 2:00:00 AM,4/24/2016 7:00:00 AM,4/24/2016 3:00:00 AM,DUQ,1072
4/24/2016 7:00:00 AM,4/24/2016 3:00:00 AM,4/24/2016 8:00:00 AM,4/24/2016 4:00:00 AM,DUQ,1061
4/24/2016 8:00:00 AM,4/24/2016 4:00:00 AM,4/24/2016 9:00:00 AM,4/24/2016 5:00:00 AM,DUQ,1062
4/24/2016 9:00:00 AM,4/24/2016 5:00:00 AM,4/24/2016 10:00:00 AM,4/24/2016 6:00:00 AM,DUQ,1084
4/24/2016 10:00:00 AM,4/24/2016 6:00:00 AM,4/24/2016 11:00:00 AM,4/24/2016 7:00:00 AM,DUQ,1112
4/24/2016 11:00:00 AM,4/24/2016 7:00:00 AM,4/24/2016 12:00:00 PM,4/24/2016 8:00:00 AM,DUQ,1134
4/24/2016 12:00:00 PM,4/24/2016 8:00:00 AM,4/24/2016 1:00:00 PM,4/24/2016 9:00:00 AM,DUQ,1181
4/24/2016 1:00:00 PM,4/24/2016 9:00:00 AM,4/24/2016 2:00:00 PM,4/24/2016 10:00:00 AM,DUQ,1225
4/24/2016 2:00:00 PM,4/24/2016 10:00:00 AM,4/24/2016 3:00:00 PM,4/24/2016 11:00:00 AM,DUQ,1249
4/24/2016 3:00:00 PM,4/24/2016 11:00:00 AM,4/24/2016 4:00:00 PM,4/24/2016 12:00:00 PM,DUQ,1268
4/24/2016 4:00:00 PM,4/24/2016 12:00:00 PM,4/24/2016 5:00:00 PM,4/24/2016 1:00:00 PM,DUQ,1271
4/24/2016 5:00:00 PM,4/24/2016 1:00:00 PM,4/24/2016 6:00:00 PM,4/24/2016 2:00:00 PM,DUQ,1278
4/24/2016 6:00:00 PM,4/24/2016 2:00:00 PM,4/24/2016 7:00:00 PM,4/24/2016 3:00:00 PM,DUQ,1282
4/24/2016 7:00:00 PM,4/24/2016 3:00:00 PM,4/24/2016 8:00:00 PM,4/24/2016 4:00:00 PM,DUQ,1284
4/24/2016 8:00:00 PM,4/24/2016 4:00:00 PM,4/24/2016 9:00:00 PM,4/24/2016 5:00:00 PM,DUQ,1300
4/24/2016 9:00:00 PM,4/24/2016 5:00:00 PM,4/24/2016 10:00:00 PM,4/24/2016 6:00:00 PM,DUQ,1315
4/24/2016 10:00:00 PM,4/24/2016 6:00:00 PM,4/24/2016 11:00:00 PM,4/24/2016 7:00:00 PM,DUQ,1309
4/24/2016 11:00:00 PM,4/24/2016 7:00:00 PM,4/25/2016 12:00:00 AM,4/24/2016 8:00:00 PM,DUQ,1315
4/25/2016 12:00:00 AM,4/24/2016 8:00:00 PM,4/25/2016 1:00:00 AM,4/24/2016 9:00:00 PM,DUQ,1353
4/25/2016 1:00:00 AM,4/24/2016 9:00:00 PM,4/25/2016 2:00:00 AM,4/24/2016 10:00:00 PM,DUQ,1338
4/25/2016 2:00:00 AM,4/24/2016 10:00:00 PM,4/25/2016 3:00:00 AM,4/24/2016 11:00:00 PM,DUQ,1251
4/25/2016 3:00:00 AM,4/24/2016 11:00:00 PM,4/25/2016 4:00:00 AM,4/25/2016 12:00:00 AM,DUQ,1169
4/25/2016 4:00:00 AM,4/25/2016 12:00:00 AM,4/25/2016 5:00:00 AM,4/25/2016 1:00:00 AM,DUQ,1102
4/25/2016 5:00:00 AM,4/25/2016 1:00:00 AM,4/25/2016 6:00:00 AM,4/25/2016 2:00:00 AM,DUQ,1065
4/25/2016 6:00:00 AM,4/25/2016 2:00:00 AM,4/25/2016 7:00:00 AM,4/25/2016 3:00:00 AM,DUQ,1053
4/25/2016 7:00:00 AM,4/25/2016 3:00:00 AM,4/25/2016 8:00:00 AM,4/25/2016 4:00:00 AM,DUQ,1057
4/25/2016 8:00:00 AM,4/25/2016 4:00:00 AM,4/25/2016 9:00:00 AM,4/25/2016 5:00:00 AM,DUQ,1075
4/25/2016 9:00:00 AM,4/25/2016 5:00:00 AM,4/25/2016 10:00:00 AM,4/25/2016 6:00:00 AM,DUQ,1151
4/25/2016 10:00:00 AM,4/25/2016 6:00:00 AM,4/25/2016 11:00:00 AM,4/25/2016 7:00:00 AM,DUQ,1266
4/25/2016 11:00:00 AM,4/25/2016 7:00:00 AM,4/25/2016 12:00:00 PM,4/25/2016 8:00:00 AM,DUQ,1366
4/25/2016 12:00:00 PM,4/25/2016 8:00:00 AM,4/25/2016 1:00:00 PM,4/25/2016 9:00:00 AM,DUQ,1427
4/25/2016 1:00:00 PM,4/25/2016 9:00:00 AM,4/25/2016 2:00:00 PM,4/25/2016 10:00:00 AM,DUQ,1485
4/25/2016 2:00:00 PM,4/25/2016 10:00:00 AM,4/25/2016 3:00:00 PM,4/25/2016 11:00:00 AM,DUQ,1516
4/25/2016 3:00:00 PM,4/25/2016 11:00:00 AM,4/25/2016 4:00:00 PM,4/25/2016 12:00:00 PM,DUQ,1562
4/25/2016 4:00:00 PM,4/25/2016 12:00:00 PM,4/25/2016 5:00:00 PM,4/25/2016 1:00:00 PM,DUQ,1578
4/25/2016 5:00:00 PM,4/25/2016 1:00:00 PM,4/25/2016 6:00:00 PM,4/25/2016 2:00:00 PM,DUQ,1602
4/25/2016 6:00:00 PM,4/25/2016 2:00:00 PM,4/25/2016 7:00:00 PM,4/25/2016 3:00:00 PM,DUQ,1630
4/25/2016 7:00:00 PM,4/25/2016 3:00:00 PM,4/25/2016 8:00:00 PM,4/25/2016 4:00:00 PM,DUQ,1630
4/25/2016 8:00:00 PM,4/25/2016 4:00:00 PM,4/25/2016 9:00:00 PM,4/25/2016 5:00:00 PM,DUQ,1618
4/25/2016 9:00:00 PM,4/25/2016 5:00:00 PM,4/25/2016 10:00:00 PM,4/25/2016 6:00:00 PM,DUQ,1601
4/25/2016 10:00:00 PM,4/25/2016 6:00:00 PM,4/25/2016 11:00:00 PM,4/25/2016 7:00:00 PM,DUQ,1568
4/25/2016 11:00:00 PM,4/25/2016 7:00:00 PM,4/26/2016 12:00:00 AM,4/25/2016 8:00:00 PM,DUQ,1542
4/26/2016 12:00:00 AM,4/25/2016 8:00:00 PM,4/26/2016 1:00:00 AM,4/25/2016 9:00:00 PM,DUQ,1581
4/26/2016 1:00:00 AM,4/25/2016 9:00:00 PM,4/26/2016 2:00:00 AM,4/25/2016 10:00:00 PM,DUQ,1552
4/26/2016 2:00:00 AM,4/25/2016 10:00:00 PM,4/26/2016 3:00:00 AM,4/25/2016 11:00:00 PM,DUQ,1436
4/26/2016 3:00:00 AM,4/25/2016 11:00:00 PM,4/26/2016 4:00:00 AM,4/26/2016 12:00:00 AM,DUQ,1295
4/26/2016 4:00:00 AM,4/26/2016 12:00:00 AM,4/26/2016 5:00:00 AM,4/26/2016 1:00:00 AM,DUQ,1203
4/26/2016 5:00:00 AM,4/26/2016 1:00:00 AM,4/26/2016 6:00:00 AM,4/26/2016 2:00:00 AM,DUQ,1147
4/26/2016 6:00:00 AM,4/26/2016 2:00:00 AM,4/26/2016 7:00:00 AM,4/26/2016 3:00:00 AM,DUQ,1125
4/26/2016 7:00:00 AM,4/26/2016 3:00:00 AM,4/26/2016 8:00:00 AM,4/26/2016 4:00:00 AM,DUQ,1109
4/26/2016 8:00:00 AM,4/26/2016 4:00:00 AM,4/26/2016 9:00:00 AM,4/26/2016 5:00:00 AM,DUQ,1132
4/26/2016 9:00:00 AM,4/26/2016 5:00:00 AM,4/26/2016 10:00:00 AM,4/26/2016 6:00:00 AM,DUQ,1216
4/26/2016 10:00:00 AM,4/26/2016 6:00:00 AM,4/26/2016 11:00:00 AM,4/26/2016 7:00:00 AM,DUQ,1330
4/26/2016 11:00:00 AM,4/26/2016 7:00:00 AM,4/26/2016 12:00:00 PM,4/26/2016 8:00:00 AM,DUQ,1406
4/26/2016 12:00:00 PM,4/26/2016 8:00:00 AM,4/26/2016 1:00:00 PM,4/26/2016 9:00:00 AM,DUQ,1453
4/26/2016 1:00:00 PM,4/26/2016 9:00:00 AM,4/26/2016 2:00:00 PM,4/26/2016 10:00:00 AM,DUQ,1507
4/26/2016 2:00:00 PM,4/26/2016 10:00:00 AM,4/26/2016 3:00:00 PM,4/26/2016 11:00:00 AM,DUQ,1563
4/26/2016 3:00:00 PM,4/26/2016 11:00:00 AM,4/26/2016 4:00:00 PM,4/26/2016 12:00:00 PM,DUQ,1594
4/26/2016 4:00:00 PM,4/26/2016 12:00:00 PM,4/26/2016 5:00:00 PM,4/26/2016 1:00:00 PM,DUQ,1603
4/26/2016 5:00:00 PM,4/26/2016 1:00:00 PM,4/26/2016 6:00:00 PM,4/26/2016 2:00:00 PM,DUQ,1625
4/26/2016 6:00:00 PM,4/26/2016 2:00:00 PM,4/26/2016 7:00:00 PM,4/26/2016 3:00:00 PM,DUQ,1658
4/26/2016 7:00:00 PM,4/26/2016 3:00:00 PM,4/26/2016 8:00:00 PM,4/26/2016 4:00:00 PM,DUQ,1664
4/26/2016 8:00:00 PM,4/26/2016 4:00:00 PM,4/26/2016 9:00:00 PM,4/26/2016 5:00:00 PM,DUQ,1653
4/26/2016 9:00:00 PM,4/26/2016 5:00:00 PM,4/26/2016 10:00:00 PM,4/26/2016 6:00:00 PM,DUQ,1640
4/26/2016 10:00:00 PM,4/26/2016 6:00:00 PM,4/26/2016 11:00:00 PM,4/26/2016 7:00:00 PM,DUQ,1602
4/26/2016 11:00:00 PM,4/26/2016 7:00:00 PM,4/27/2016 12:00:00 AM,4/26/2016 8:00:00 PM,DUQ,1552
4/27/2016 12:00:00 AM,4/26/2016 8:00:00 PM,4/27/2016 1:00:00 AM,4/26/2016 9:00:00 PM,DUQ,1555
4/27/2016 1:00:00 AM,4/26/2016 9:00:00 PM,4/27/2016 2:00:00 AM,4/26/2016 10:00:00 PM,DUQ,1483
4/27/2016 2:00:00 AM,4/26/2016 10:00:00 PM,4/27/2016 3:00:00 AM,4/26/2016 11:00:00 PM,DUQ,1363
4/27/2016 3:00:00 AM,4/26/2016 11:00:00 PM,4/27/2016 4:00:00 AM,4/27/2016 12:00:00 AM,DUQ,1250
4/27/2016 4:00:00 AM,4/27/2016 12:00:00 AM,4/27/2016 5:00:00 AM,4/27/2016 1:00:00 AM,DUQ,1170
4/27/2016 5:00:00 AM,4/27/2016 1:00:00 AM,4/27/2016 6:00:00 AM,4/27/2016 2:00:00 AM,DUQ,1132
4/27/2016 6:00:00 AM,4/27/2016 2:00:00 AM,4/27/2016 7:00:00 AM,4/27/2016 3:00:00 AM,DUQ,1102
4/27/2016 7:00:00 AM,4/27/2016 3:00:00 AM,4/27/2016 8:00:00 AM,4/27/2016 4:00:00 AM,DUQ,1098
4/27/2016 8:00:00 AM,4/27/2016 4:00:00 AM,4/27/2016 9:00:00 AM,4/27/2016 5:00:00 AM,DUQ,1111
4/27/2016 9:00:00 AM,4/27/2016 5:00:00 AM,4/27/2016 10:00:00 AM,4/27/2016 6:00:00 AM,DUQ,1192
4/27/2016 10:00:00 AM,4/27/2016 6:00:00 AM,4/27/2016 11:00:00 AM,4/27/2016 7:00:00 AM,DUQ,1301
