datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
3/18/2013 10:00:00 AM,3/18/2013 6:00:00 AM,3/18/2013 11:00:00 AM,3/18/2013 7:00:00 AM,DUQ,1640
3/18/2013 11:00:00 AM,3/18/2013 7:00:00 AM,3/18/2013 12:00:00 PM,3/18/2013 8:00:00 AM,DUQ,1766
3/18/2013 12:00:00 PM,3/18/2013 8:00:00 AM,3/18/2013 1:00:00 PM,3/18/2013 9:00:00 AM,DUQ,1811
3/18/2013 1:00:00 PM,3/18/2013 9:00:00 AM,3/18/2013 2:00:00 PM,3/18/2013 10:00:00 AM,DUQ,1841
3/18/2013 2:00:00 PM,3/18/2013 10:00:00 AM,3/18/2013 3:00:00 PM,3/18/2013 11:00:00 AM,DUQ,1868
3/18/2013 3:00:00 PM,3/18/2013 11:00:00 AM,3/18/2013 4:00:00 PM,3/18/2013 12:00:00 PM,DUQ,1887
3/18/2013 4:00:00 PM,3/18/2013 12:00:00 PM,3/18/2013 5:00:00 PM,3/18/2013 1:00:00 PM,DUQ,1909
3/18/2013 5:00:00 PM,3/18/2013 1:00:00 PM,3/18/2013 6:00:00 PM,3/18/2013 2:00:00 PM,DUQ,1899
3/18/2013 6:00:00 PM,3/18/2013 2:00:00 PM,3/18/2013 7:00:00 PM,3/18/2013 3:00:00 PM,DUQ,1861
3/18/2013 7:00:00 PM,3/18/2013 3:00:00 PM,3/18/2013 8:00:00 PM,3/18/2013 4:00:00 PM,DUQ,1813
3/18/2013 8:00:00 PM,3/18/2013 4:00:00 PM,3/18/2013 9:00:00 PM,3/18/2013 5:00:00 PM,DUQ,1846
3/18/2013 9:00:00 PM,3/18/2013 5:00:00 PM,3/18/2013 10:00:00 PM,3/18/2013 6:00:00 PM,DUQ,1828
3/18/2013 10:00:00 PM,3/18/2013 6:00:00 PM,3/18/2013 11:00:00 PM,3/18/2013 7:00:00 PM,DUQ,1822
3/18/2013 11:00:00 PM,3/18/2013 7:00:00 PM,3/19/2013 12:00:00 AM,3/18/2013 8:00:00 PM,DUQ,1850
3/19/2013 12:00:00 AM,3/18/2013 8:00:00 PM,3/19/2013 1:00:00 AM,3/18/2013 9:00:00 PM,DUQ,1844
3/19/2013 1:00:00 AM,3/18/2013 9:00:00 PM,3/19/2013 2:00:00 AM,3/18/2013 10:00:00 PM,DUQ,1802
3/19/2013 2:00:00 AM,3/18/2013 10:00:00 PM,3/19/2013 3:00:00 AM,3/18/2013 11:00:00 PM,DUQ,1686
3/19/2013 3:00:00 AM,3/18/2013 11:00:00 PM,3/19/2013 4:00:00 AM,3/19/2013 12:00:00 AM,DUQ,1549
3/19/2013 4:00:00 AM,3/19/2013 12:00:00 AM,3/19/2013 5:00:00 AM,3/19/2013 1:00:00 AM,DUQ,1483
3/19/2013 5:00:00 AM,3/19/2013 1:00:00 AM,3/19/2013 6:00:00 AM,3/19/2013 2:00:00 AM,DUQ,1445
3/19/2013 6:00:00 AM,3/19/2013 2:00:00 AM,3/19/2013 7:00:00 AM,3/19/2013 3:00:00 AM,DUQ,1417
3/19/2013 7:00:00 AM,3/19/2013 3:00:00 AM,3/19/2013 8:00:00 AM,3/19/2013 4:00:00 AM,DUQ,1419
3/19/2013 8:00:00 AM,3/19/2013 4:00:00 AM,3/19/2013 9:00:00 AM,3/19/2013 5:00:00 AM,DUQ,1452
3/19/2013 9:00:00 AM,3/19/2013 5:00:00 AM,3/19/2013 10:00:00 AM,3/19/2013 6:00:00 AM,DUQ,1520
3/19/2013 10:00:00 AM,3/19/2013 6:00:00 AM,3/19/2013 11:00:00 AM,3/19/2013 7:00:00 AM,DUQ,1663
3/19/2013 11:00:00 AM,3/19/2013 7:00:00 AM,3/19/2013 12:00:00 PM,3/19/2013 8:00:00 AM,DUQ,1768
3/19/2013 12:00:00 PM,3/19/2013 8:00:00 AM,3/19/2013 1:00:00 PM,3/19/2013 9:00:00 AM,DUQ,1796
3/19/2013 1:00:00 PM,3/19/2013 9:00:00 AM,3/19/2013 2:00:00 PM,3/19/2013 10:00:00 AM,DUQ,1795
3/19/2013 2:00:00 PM,3/19/2013 10:00:00 AM,3/19/2013 3:00:00 PM,3/19/2013 11:00:00 AM,DUQ,1804
3/19/2013 3:00:00 PM,3/19/2013 11:00:00 AM,3/19/2013 4:00:00 PM,3/19/2013 12:00:00 PM,DUQ,1808
3/19/2013 4:00:00 PM,3/19/2013 12:00:00 PM,3/19/2013 5:00:00 PM,3/19/2013 1:00:00 PM,DUQ,1792
3/19/2013 5:00:00 PM,3/19/2013 1:00:00 PM,3/19/2013 6:00:00 PM,3/19/2013 2:00:00 PM,DUQ,1796
3/19/2013 6:00:00 PM,3/19/2013 2:00:00 PM,3/19/2013 7:00:00 PM,3/19/2013 3:00:00 PM,DUQ,1796
3/19/2013 7:00:00 PM,3/19/2013 3:00:00 PM,3/19/2013 8:00:00 PM,3/19/2013 4:00:00 PM,DUQ,1773
3/19/2013 8:00:00 PM,3/19/2013 4:00:00 PM,3/19/2013 9:00:00 PM,3/19/2013 5:00:00 PM,DUQ,1782
3/19/2013 9:00:00 PM,3/19/2013 5:00:00 PM,3/19/2013 10:00:00 PM,3/19/2013 6:00:00 PM,DUQ,1798
3/19/2013 10:00:00 PM,3/19/2013 6:00:00 PM,3/19/2013 11:00:00 PM,3/19/2013 7:00:00 PM,DUQ,1803
3/19/2013 11:00:00 PM,3/19/2013 7:00:00 PM,3/20/2013 12:00:00 AM,3/19/2013 8:00:00 PM,DUQ,1864
3/20/2013 12:00:00 AM,3/19/2013 8:00:00 PM,3/20/2013 1:00:00 AM,3/19/2013 9:00:00 PM,DUQ,1892
3/20/2013 1:00:00 AM,3/19/2013 9:00:00 PM,3/20/2013 2:00:00 AM,3/19/2013 10:00:00 PM,DUQ,1853
3/20/2013 2:00:00 AM,3/19/2013 10:00:00 PM,3/20/2013 3:00:00 AM,3/19/2013 11:00:00 PM,DUQ,1763
3/20/2013 3:00:00 AM,3/19/2013 11:00:00 PM,3/20/2013 4:00:00 AM,3/20/2013 12:00:00 AM,DUQ,1652
3/20/2013 4:00:00 AM,3/20/2013 12:00:00 AM,3/20/2013 5:00:00 AM,3/20/2013 1:00:00 AM,DUQ,1587
3/20/2013 5:00:00 AM,3/20/2013 1:00:00 AM,3/20/2013 6:00:00 AM,3/20/2013 2:00:00 AM,DUQ,1541
3/20/2013 6:00:00 AM,3/20/2013 2:00:00 AM,3/20/2013 7:00:00 AM,3/20/2013 3:00:00 AM,DUQ,1525
3/20/2013 7:00:00 AM,3/20/2013 3:00:00 AM,3/20/2013 8:00:00 AM,3/20/2013 4:00:00 AM,DUQ,1533
3/20/2013 8:00:00 AM,3/20/2013 4:00:00 AM,3/20/2013 9:00:00 AM,3/20/2013 5:00:00 AM,DUQ,1562
3/20/2013 9:00:00 AM,3/20/2013 5:00:00 AM,3/20/2013 10:00:00 AM,3/20/2013 6:00:00 AM,DUQ,1646
3/20/2013 10:00:00 AM,3/20/2013 6:00:00 AM,3/20/2013 11:00:00 AM,3/20/2013 7:00:00 AM,DUQ,1770
3/20/2013 11:00:00 AM,3/20/2013 7:00:00 AM,3/20/2013 12:00:00 PM,3/20/2013 8:00:00 AM,DUQ,1859
3/20/2013 12:00:00 PM,3/20/2013 8:00:00 AM,3/20/2013 1:00:00 PM,3/20/2013 9:00:00 AM,DUQ,1862
3/20/2013 1:00:00 PM,3/20/2013 9:00:00 AM,3/20/2013 2:00:00 PM,3/20/2013 10:00:00 AM,DUQ,1870
3/20/2013 2:00:00 PM,3/20/2013 10:00:00 AM,3/20/2013 3:00:00 PM,3/20/2013 11:00:00 AM,DUQ,1877
3/20/2013 3:00:00 PM,3/20/2013 11:00:00 AM,3/20/2013 4:00:00 PM,3/20/2013 12:00:00 PM,DUQ,1871
3/20/2013 4:00:00 PM,3/20/2013 12:00:00 PM,3/20/2013 5:00:00 PM,3/20/2013 1:00:00 PM,DUQ,1860
3/20/2013 5:00:00 PM,3/20/2013 1:00:00 PM,3/20/2013 6:00:00 PM,3/20/2013 2:00:00 PM,DUQ,1854
3/20/2013 6:00:00 PM,3/20/2013 2:00:00 PM,3/20/2013 7:00:00 PM,3/20/2013 3:00:00 PM,DUQ,1838
3/20/2013 7:00:00 PM,3/20/2013 3:00:00 PM,3/20/2013 8:00:00 PM,3/20/2013 4:00:00 PM,DUQ,1839
3/20/2013 8:00:00 PM,3/20/2013 4:00:00 PM,3/20/2013 9:00:00 PM,3/20/2013 5:00:00 PM,DUQ,1822
3/20/2013 9:00:00 PM,3/20/2013 5:00:00 PM,3/20/2013 10:00:00 PM,3/20/2013 6:00:00 PM,DUQ,1802
3/20/2013 10:00:00 PM,3/20/2013 6:00:00 PM,3/20/2013 11:00:00 PM,3/20/2013 7:00:00 PM,DUQ,1812
3/20/2013 11:00:00 PM,3/20/2013 7:00:00 PM,3/21/2013 12:00:00 AM,3/20/2013 8:00:00 PM,DUQ,1859
3/21/2013 12:00:00 AM,3/20/2013 8:00:00 PM,3/21/2013 1:00:00 AM,3/20/2013 9:00:00 PM,DUQ,1892
3/21/2013 1:00:00 AM,3/20/2013 9:00:00 PM,3/21/2013 2:00:00 AM,3/20/2013 10:00:00 PM,DUQ,1855
3/21/2013 2:00:00 AM,3/20/2013 10:00:00 PM,3/21/2013 3:00:00 AM,3/20/2013 11:00:00 PM,DUQ,1746
3/21/2013 3:00:00 AM,3/20/2013 11:00:00 PM,3/21/2013 4:00:00 AM,3/21/2013 12:00:00 AM,DUQ,1642
3/21/2013 4:00:00 AM,3/21/2013 12:00:00 AM,3/21/2013 5:00:00 AM,3/21/2013 1:00:00 AM,DUQ,1587
3/21/2013 5:00:00 AM,3/21/2013 1:00:00 AM,3/21/2013 6:00:00 AM,3/21/2013 2:00:00 AM,DUQ,1564
3/21/2013 6:00:00 AM,3/21/2013 2:00:00 AM,3/21/2013 7:00:00 AM,3/21/2013 3:00:00 AM,DUQ,1560
3/21/2013 7:00:00 AM,3/21/2013 3:00:00 AM,3/21/2013 8:00:00 AM,3/21/2013 4:00:00 AM,DUQ,1558
3/21/2013 8:00:00 AM,3/21/2013 4:00:00 AM,3/21/2013 9:00:00 AM,3/21/2013 5:00:00 AM,DUQ,1573
3/21/2013 9:00:00 AM,3/21/2013 5:00:00 AM,3/21/2013 10:00:00 AM,3/21/2013 6:00:00 AM,DUQ,1648
3/21/2013 10:00:00 AM,3/21/2013 6:00:00 AM,3/21/2013 11:00:00 AM,3/21/2013 7:00:00 AM,DUQ,1811
3/21/2013 11:00:00 AM,3/21/2013 7:00:00 AM,3/21/2013 12:00:00 PM,3/21/2013 8:00:00 AM,DUQ,1903
3/21/2013 12:00:00 PM,3/21/2013 8:00:00 AM,3/21/2013 1:00:00 PM,3/21/2013 9:00:00 AM,DUQ,1889
3/21/2013 1:00:00 PM,3/21/2013 9:00:00 AM,3/21/2013 2:00:00 PM,3/21/2013 10:00:00 AM,DUQ,1907
3/21/2013 2:00:00 PM,3/21/2013 10:00:00 AM,3/21/2013 3:00:00 PM,3/21/2013 11:00:00 AM,DUQ,1937
3/21/2013 3:00:00 PM,3/21/2013 11:00:00 AM,3/21/2013 4:00:00 PM,3/21/2013 12:00:00 PM,DUQ,1945
3/21/2013 4:00:00 PM,3/21/2013 12:00:00 PM,3/21/2013 5:00:00 PM,3/21/2013 1:00:00 PM,DUQ,1948
3/21/2013 5:00:00 PM,3/21/2013 1:00:00 PM,3/21/2013 6:00:00 PM,3/21/2013 2:00:00 PM,DUQ,1944
3/21/2013 6:00:00 PM,3/21/2013 2:00:00 PM,3/21/2013 7:00:00 PM,3/21/2013 3:00:00 PM,DUQ,1921
3/21/2013 7:00:00 PM,3/21/2013 3:00:00 PM,3/21/2013 8:00:00 PM,3/21/2013 4:00:00 PM,DUQ,1883
3/21/2013 8:00:00 PM,3/21/2013 4:00:00 PM,3/21/2013 9:00:00 PM,3/21/2013 5:00:00 PM,DUQ,1884
3/21/2013 9:00:00 PM,3/21/2013 5:00:00 PM,3/21/2013 10:00:00 PM,3/21/2013 6:00:00 PM,DUQ,1871
3/21/2013 10:00:00 PM,3/21/2013 6:00:00 PM,3/21/2013 11:00:00 PM,3/21/2013 7:00:00 PM,DUQ,1891
3/21/2013 11:00:00 PM,3/21/2013 7:00:00 PM,3/22/2013 12:00:00 AM,3/21/2013 8:00:00 PM,DUQ,1912
3/22/2013 12:00:00 AM,3/21/2013 8:00:00 PM,3/22/2013 1:00:00 AM,3/21/2013 9:00:00 PM,DUQ,1949
3/22/2013 1:00:00 AM,3/21/2013 9:00:00 PM,3/22/2013 2:00:00 AM,3/21/2013 10:00:00 PM,DUQ,1882
3/22/2013 2:00:00 AM,3/21/2013 10:00:00 PM,3/22/2013 3:00:00 AM,3/21/2013 11:00:00 PM,DUQ,1799
3/22/2013 3:00:00 AM,3/21/2013 11:00:00 PM,3/22/2013 4:00:00 AM,3/22/2013 12:00:00 AM,DUQ,1688
3/22/2013 4:00:00 AM,3/22/2013 12:00:00 AM,3/22/2013 5:00:00 AM,3/22/2013 1:00:00 AM,DUQ,1586
3/22/2013 5:00:00 AM,3/22/2013 1:00:00 AM,3/22/2013 6:00:00 AM,3/22/2013 2:00:00 AM,DUQ,1558
3/22/2013 6:00:00 AM,3/22/2013 2:00:00 AM,3/22/2013 7:00:00 AM,3/22/2013 3:00:00 AM,DUQ,1538
3/22/2013 7:00:00 AM,3/22/2013 3:00:00 AM,3/22/2013 8:00:00 AM,3/22/2013 4:00:00 AM,DUQ,1530
3/22/2013 8:00:00 AM,3/22/2013 4:00:00 AM,3/22/2013 9:00:00 AM,3/22/2013 5:00:00 AM,DUQ,1555
3/22/2013 9:00:00 AM,3/22/2013 5:00:00 AM,3/22/2013 10:00:00 AM,3/22/2013 6:00:00 AM,DUQ,1638
3/22/2013 10:00:00 AM,3/22/2013 6:00:00 AM,3/22/2013 11:00:00 AM,3/22/2013 7:00:00 AM,DUQ,1777
3/22/2013 11:00:00 AM,3/22/2013 7:00:00 AM,3/22/2013 12:00:00 PM,3/22/2013 8:00:00 AM,DUQ,1847
3/22/2013 12:00:00 PM,3/22/2013 8:00:00 AM,3/22/2013 1:00:00 PM,3/22/2013 9:00:00 AM,DUQ,1875
3/22/2013 1:00:00 PM,3/22/2013 9:00:00 AM,3/22/2013 2:00:00 PM,3/22/2013 10:00:00 AM,DUQ,1898
3/22/2013 2:00:00 PM,3/22/2013 10:00:00 AM,3/22/2013 3:00:00 PM,3/22/2013 11:00:00 AM,DUQ,1904
3/22/2013 3:00:00 PM,3/22/2013 11:00:00 AM,3/22/2013 4:00:00 PM,3/22/2013 12:00:00 PM,DUQ,1918
3/22/2013 4:00:00 PM,3/22/2013 12:00:00 PM,3/22/2013 5:00:00 PM,3/22/2013 1:00:00 PM,DUQ,1904
3/22/2013 5:00:00 PM,3/22/2013 1:00:00 PM,3/22/2013 6:00:00 PM,3/22/2013 2:00:00 PM,DUQ,1893
3/22/2013 6:00:00 PM,3/22/2013 2:00:00 PM,3/22/2013 7:00:00 PM,3/22/2013 3:00:00 PM,DUQ,1863
3/22/2013 7:00:00 PM,3/22/2013 3:00:00 PM,3/22/2013 8:00:00 PM,3/22/2013 4:00:00 PM,DUQ,1828
3/22/2013 8:00:00 PM,3/22/2013 4:00:00 PM,3/22/2013 9:00:00 PM,3/22/2013 5:00:00 PM,DUQ,1812
3/22/2013 9:00:00 PM,3/22/2013 5:00:00 PM,3/22/2013 10:00:00 PM,3/22/2013 6:00:00 PM,DUQ,1790
3/22/2013 10:00:00 PM,3/22/2013 6:00:00 PM,3/22/2013 11:00:00 PM,3/22/2013 7:00:00 PM,DUQ,1758
3/22/2013 11:00:00 PM,3/22/2013 7:00:00 PM,3/23/2013 12:00:00 AM,3/22/2013 8:00:00 PM,DUQ,1774
3/23/2013 12:00:00 AM,3/22/2013 8:00:00 PM,3/23/2013 1:00:00 AM,3/22/2013 9:00:00 PM,DUQ,1822
3/23/2013 1:00:00 AM,3/22/2013 9:00:00 PM,3/23/2013 2:00:00 AM,3/22/2013 10:00:00 PM,DUQ,1793
3/23/2013 2:00:00 AM,3/22/2013 10:00:00 PM,3/23/2013 3:00:00 AM,3/22/2013 11:00:00 PM,DUQ,1697
3/23/2013 3:00:00 AM,3/22/2013 11:00:00 PM,3/23/2013 4:00:00 AM,3/23/2013 12:00:00 AM,DUQ,1625
3/23/2013 4:00:00 AM,3/23/2013 12:00:00 AM,3/23/2013 5:00:00 AM,3/23/2013 1:00:00 AM,DUQ,1566
3/23/2013 5:00:00 AM,3/23/2013 1:00:00 AM,3/23/2013 6:00:00 AM,3/23/2013 2:00:00 AM,DUQ,1531
3/23/2013 6:00:00 AM,3/23/2013 2:00:00 AM,3/23/2013 7:00:00 AM,3/23/2013 3:00:00 AM,DUQ,1499
3/23/2013 7:00:00 AM,3/23/2013 3:00:00 AM,3/23/2013 8:00:00 AM,3/23/2013 4:00:00 AM,DUQ,1486
3/23/2013 8:00:00 AM,3/23/2013 4:00:00 AM,3/23/2013 9:00:00 AM,3/23/2013 5:00:00 AM,DUQ,1495
3/23/2013 9:00:00 AM,3/23/2013 5:00:00 AM,3/23/2013 10:00:00 AM,3/23/2013 6:00:00 AM,DUQ,1513
3/23/2013 10:00:00 AM,3/23/2013 6:00:00 AM,3/23/2013 11:00:00 AM,3/23/2013 7:00:00 AM,DUQ,1558
3/23/2013 11:00:00 AM,3/23/2013 7:00:00 AM,3/23/2013 12:00:00 PM,3/23/2013 8:00:00 AM,DUQ,1599
3/23/2013 12:00:00 PM,3/23/2013 8:00:00 AM,3/23/2013 1:00:00 PM,3/23/2013 9:00:00 AM,DUQ,1638
3/23/2013 1:00:00 PM,3/23/2013 9:00:00 AM,3/23/2013 2:00:00 PM,3/23/2013 10:00:00 AM,DUQ,1651
3/23/2013 2:00:00 PM,3/23/2013 10:00:00 AM,3/23/2013 3:00:00 PM,3/23/2013 11:00:00 AM,DUQ,1647
3/23/2013 3:00:00 PM,3/23/2013 11:00:00 AM,3/23/2013 4:00:00 PM,3/23/2013 12:00:00 PM,DUQ,1616
3/23/2013 4:00:00 PM,3/23/2013 12:00:00 PM,3/23/2013 5:00:00 PM,3/23/2013 1:00:00 PM,DUQ,1614
3/23/2013 5:00:00 PM,3/23/2013 1:00:00 PM,3/23/2013 6:00:00 PM,3/23/2013 2:00:00 PM,DUQ,1572
3/23/2013 6:00:00 PM,3/23/2013 2:00:00 PM,3/23/2013 7:00:00 PM,3/23/2013 3:00:00 PM,DUQ,1538
3/23/2013 7:00:00 PM,3/23/2013 3:00:00 PM,3/23/2013 8:00:00 PM,3/23/2013 4:00:00 PM,DUQ,1522
3/23/2013 8:00:00 PM,3/23/2013 4:00:00 PM,3/23/2013 9:00:00 PM,3/23/2013 5:00:00 PM,DUQ,1503
3/23/2013 9:00:00 PM,3/23/2013 5:00:00 PM,3/23/2013 10:00:00 PM,3/23/2013 6:00:00 PM,DUQ,1491
3/23/2013 10:00:00 PM,3/23/2013 6:00:00 PM,3/23/2013 11:00:00 PM,3/23/2013 7:00:00 PM,DUQ,1496
3/23/2013 11:00:00 PM,3/23/2013 7:00:00 PM,3/24/2013 12:00:00 AM,3/23/2013 8:00:00 PM,DUQ,1550
3/24/2013 12:00:00 AM,3/23/2013 8:00:00 PM,3/24/2013 1:00:00 AM,3/23/2013 9:00:00 PM,DUQ,1611
3/24/2013 1:00:00 AM,3/23/2013 9:00:00 PM,3/24/2013 2:00:00 AM,3/23/2013 10:00:00 PM,DUQ,1608
3/24/2013 2:00:00 AM,3/23/2013 10:00:00 PM,3/24/2013 3:00:00 AM,3/23/2013 11:00:00 PM,DUQ,1567
3/24/2013 3:00:00 AM,3/23/2013 11:00:00 PM,3/24/2013 4:00:00 AM,3/24/2013 12:00:00 AM,DUQ,1502
3/24/2013 4:00:00 AM,3/24/2013 12:00:00 AM,3/24/2013 5:00:00 AM,3/24/2013 1:00:00 AM,DUQ,1445
3/24/2013 5:00:00 AM,3/24/2013 1:00:00 AM,3/24/2013 6:00:00 AM,3/24/2013 2:00:00 AM,DUQ,1409
3/24/2013 6:00:00 AM,3/24/2013 2:00:00 AM,3/24/2013 7:00:00 AM,3/24/2013 3:00:00 AM,DUQ,1398
3/24/2013 7:00:00 AM,3/24/2013 3:00:00 AM,3/24/2013 8:00:00 AM,3/24/2013 4:00:00 AM,DUQ,1395
3/24/2013 8:00:00 AM,3/24/2013 4:00:00 AM,3/24/2013 9:00:00 AM,3/24/2013 5:00:00 AM,DUQ,1406
3/24/2013 9:00:00 AM,3/24/2013 5:00:00 AM,3/24/2013 10:00:00 AM,3/24/2013 6:00:00 AM,DUQ,1422
3/24/2013 10:00:00 AM,3/24/2013 6:00:00 AM,3/24/2013 11:00:00 AM,3/24/2013 7:00:00 AM,DUQ,1454
3/24/2013 11:00:00 AM,3/24/2013 7:00:00 AM,3/24/2013 12:00:00 PM,3/24/2013 8:00:00 AM,DUQ,1473
3/24/2013 12:00:00 PM,3/24/2013 8:00:00 AM,3/24/2013 1:00:00 PM,3/24/2013 9:00:00 AM,DUQ,1524
3/24/2013 1:00:00 PM,3/24/2013 9:00:00 AM,3/24/2013 2:00:00 PM,3/24/2013 10:00:00 AM,DUQ,1569
3/24/2013 2:00:00 PM,3/24/2013 10:00:00 AM,3/24/2013 3:00:00 PM,3/24/2013 11:00:00 AM,DUQ,1585
3/24/2013 3:00:00 PM,3/24/2013 11:00:00 AM,3/24/2013 4:00:00 PM,3/24/2013 12:00:00 PM,DUQ,1569
3/24/2013 4:00:00 PM,3/24/2013 12:00:00 PM,3/24/2013 5:00:00 PM,3/24/2013 1:00:00 PM,DUQ,1582
3/24/2013 5:00:00 PM,3/24/2013 1:00:00 PM,3/24/2013 6:00:00 PM,3/24/2013 2:00:00 PM,DUQ,1568
3/24/2013 6:00:00 PM,3/24/2013 2:00:00 PM,3/24/2013 7:00:00 PM,3/24/2013 3:00:00 PM,DUQ,1549
3/24/2013 7:00:00 PM,3/24/2013 3:00:00 PM,3/24/2013 8:00:00 PM,3/24/2013 4:00:00 PM,DUQ,1549
3/24/2013 8:00:00 PM,3/24/2013 4:00:00 PM,3/24/2013 9:00:00 PM,3/24/2013 5:00:00 PM,DUQ,1563
3/24/2013 9:00:00 PM,3/24/2013 5:00:00 PM,3/24/2013 10:00:00 PM,3/24/2013 6:00:00 PM,DUQ,1574
3/24/2013 10:00:00 PM,3/24/2013 6:00:00 PM,3/24/2013 11:00:00 PM,3/24/2013 7:00:00 PM,DUQ,1613
3/24/2013 11:00:00 PM,3/24/2013 7:00:00 PM,3/25/2013 12:00:00 AM,3/24/2013 8:00:00 PM,DUQ,1671
3/25/2013 12:00:00 AM,3/24/2013 8:00:00 PM,3/25/2013 1:00:00 AM,3/24/2013 9:00:00 PM,DUQ,1707
3/25/2013 1:00:00 AM,3/24/2013 9:00:00 PM,3/25/2013 2:00:00 AM,3/24/2013 10:00:00 PM,DUQ,1686
3/25/2013 2:00:00 AM,3/24/2013 10:00:00 PM,3/25/2013 3:00:00 AM,3/24/2013 11:00:00 PM,DUQ,1620
3/25/2013 3:00:00 AM,3/24/2013 11:00:00 PM,3/25/2013 4:00:00 AM,3/25/2013 12:00:00 AM,DUQ,1528
3/25/2013 4:00:00 AM,3/25/2013 12:00:00 AM,3/25/2013 5:00:00 AM,3/25/2013 1:00:00 AM,DUQ,1477
3/25/2013 5:00:00 AM,3/25/2013 1:00:00 AM,3/25/2013 6:00:00 AM,3/25/2013 2:00:00 AM,DUQ,1435
3/25/2013 6:00:00 AM,3/25/2013 2:00:00 AM,3/25/2013 7:00:00 AM,3/25/2013 3:00:00 AM,DUQ,1409
3/25/2013 7:00:00 AM,3/25/2013 3:00:00 AM,3/25/2013 8:00:00 AM,3/25/2013 4:00:00 AM,DUQ,1430
3/25/2013 8:00:00 AM,3/25/2013 4:00:00 AM,3/25/2013 9:00:00 AM,3/25/2013 5:00:00 AM,DUQ,1448
3/25/2013 9:00:00 AM,3/25/2013 5:00:00 AM,3/25/2013 10:00:00 AM,3/25/2013 6:00:00 AM,DUQ,1523
3/25/2013 10:00:00 AM,3/25/2013 6:00:00 AM,3/25/2013 11:00:00 AM,3/25/2013 7:00:00 AM,DUQ,1638
3/25/2013 11:00:00 AM,3/25/2013 7:00:00 AM,3/25/2013 12:00:00 PM,3/25/2013 8:00:00 AM,DUQ,1738
3/25/2013 12:00:00 PM,3/25/2013 8:00:00 AM,3/25/2013 1:00:00 PM,3/25/2013 9:00:00 AM,DUQ,1785
3/25/2013 1:00:00 PM,3/25/2013 9:00:00 AM,3/25/2013 2:00:00 PM,3/25/2013 10:00:00 AM,DUQ,1824
3/25/2013 2:00:00 PM,3/25/2013 10:00:00 AM,3/25/2013 3:00:00 PM,3/25/2013 11:00:00 AM,DUQ,1840
3/25/2013 3:00:00 PM,3/25/2013 11:00:00 AM,3/25/2013 4:00:00 PM,3/25/2013 12:00:00 PM,DUQ,1846
3/25/2013 4:00:00 PM,3/25/2013 12:00:00 PM,3/25/2013 5:00:00 PM,3/25/2013 1:00:00 PM,DUQ,1841
3/25/2013 5:00:00 PM,3/25/2013 1:00:00 PM,3/25/2013 6:00:00 PM,3/25/2013 2:00:00 PM,DUQ,1812
3/25/2013 6:00:00 PM,3/25/2013 2:00:00 PM,3/25/2013 7:00:00 PM,3/25/2013 3:00:00 PM,DUQ,1787
3/25/2013 7:00:00 PM,3/25/2013 3:00:00 PM,3/25/2013 8:00:00 PM,3/25/2013 4:00:00 PM,DUQ,1763
3/25/2013 8:00:00 PM,3/25/2013 4:00:00 PM,3/25/2013 9:00:00 PM,3/25/2013 5:00:00 PM,DUQ,1759
3/25/2013 9:00:00 PM,3/25/2013 5:00:00 PM,3/25/2013 10:00:00 PM,3/25/2013 6:00:00 PM,DUQ,1763
3/25/2013 10:00:00 PM,3/25/2013 6:00:00 PM,3/25/2013 11:00:00 PM,3/25/2013 7:00:00 PM,DUQ,1763
3/25/2013 11:00:00 PM,3/25/2013 7:00:00 PM,3/26/2013 12:00:00 AM,3/25/2013 8:00:00 PM,DUQ,1800
3/26/2013 12:00:00 AM,3/25/2013 8:00:00 PM,3/26/2013 1:00:00 AM,3/25/2013 9:00:00 PM,DUQ,1819
3/26/2013 1:00:00 AM,3/25/2013 9:00:00 PM,3/26/2013 2:00:00 AM,3/25/2013 10:00:00 PM,DUQ,1753
3/26/2013 2:00:00 AM,3/25/2013 10:00:00 PM,3/26/2013 3:00:00 AM,3/25/2013 11:00:00 PM,DUQ,1675
3/26/2013 3:00:00 AM,3/25/2013 11:00:00 PM,3/26/2013 4:00:00 AM,3/26/2013 12:00:00 AM,DUQ,1563
3/26/2013 4:00:00 AM,3/26/2013 12:00:00 AM,3/26/2013 5:00:00 AM,3/26/2013 1:00:00 AM,DUQ,1482
3/26/2013 5:00:00 AM,3/26/2013 1:00:00 AM,3/26/2013 6:00:00 AM,3/26/2013 2:00:00 AM,DUQ,1445
3/26/2013 6:00:00 AM,3/26/2013 2:00:00 AM,3/26/2013 7:00:00 AM,3/26/2013 3:00:00 AM,DUQ,1444
3/26/2013 7:00:00 AM,3/26/2013 3:00:00 AM,3/26/2013 8:00:00 AM,3/26/2013 4:00:00 AM,DUQ,1463
3/26/2013 8:00:00 AM,3/26/2013 4:00:00 AM,3/26/2013 9:00:00 AM,3/26/2013 5:00:00 AM,DUQ,1475
3/26/2013 9:00:00 AM,3/26/2013 5:00:00 AM,3/26/2013 10:00:00 AM,3/26/2013 6:00:00 AM,DUQ,1549
3/26/2013 10:00:00 AM,3/26/2013 6:00:00 AM,3/26/2013 11:00:00 AM,3/26/2013 7:00:00 AM,DUQ,1696
