datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
8/13/2017 12:00:00 AM,8/12/2017 8:00:00 PM,8/13/2017 1:00:00 AM,8/12/2017 9:00:00 PM,DUQ,1708
8/13/2017 1:00:00 AM,8/12/2017 9:00:00 PM,8/13/2017 2:00:00 AM,8/12/2017 10:00:00 PM,DUQ,1663
8/13/2017 2:00:00 AM,8/12/2017 10:00:00 PM,8/13/2017 3:00:00 AM,8/12/2017 11:00:00 PM,DUQ,1568
8/13/2017 3:00:00 AM,8/12/2017 11:00:00 PM,8/13/2017 4:00:00 AM,8/13/2017 12:00:00 AM,DUQ,1461
8/13/2017 4:00:00 AM,8/13/2017 12:00:00 AM,8/13/2017 5:00:00 AM,8/13/2017 1:00:00 AM,DUQ,1346
8/13/2017 5:00:00 AM,8/13/2017 1:00:00 AM,8/13/2017 6:00:00 AM,8/13/2017 2:00:00 AM,DUQ,1293
8/13/2017 6:00:00 AM,8/13/2017 2:00:00 AM,8/13/2017 7:00:00 AM,8/13/2017 3:00:00 AM,DUQ,1254
8/13/2017 7:00:00 AM,8/13/2017 3:00:00 AM,8/13/2017 8:00:00 AM,8/13/2017 4:00:00 AM,DUQ,1214
8/13/2017 8:00:00 AM,8/13/2017 4:00:00 AM,8/13/2017 9:00:00 AM,8/13/2017 5:00:00 AM,DUQ,1186
8/13/2017 9:00:00 AM,8/13/2017 5:00:00 AM,8/13/2017 10:00:00 AM,8/13/2017 6:00:00 AM,DUQ,1183
8/13/2017 10:00:00 AM,8/13/2017 6:00:00 AM,8/13/2017 11:00:00 AM,8/13/2017 7:00:00 AM,DUQ,1190
8/13/2017 11:00:00 AM,8/13/2017 7:00:00 AM,8/13/2017 12:00:00 PM,8/13/2017 8:00:00 AM,DUQ,1218
8/13/2017 12:00:00 PM,8/13/2017 8:00:00 AM,8/13/2017 1:00:00 PM,8/13/2017 9:00:00 AM,DUQ,1306
8/13/2017 1:00:00 PM,8/13/2017 9:00:00 AM,8/13/2017 2:00:00 PM,8/13/2017 10:00:00 AM,DUQ,1392
8/13/2017 2:00:00 PM,8/13/2017 10:00:00 AM,8/13/2017 3:00:00 PM,8/13/2017 11:00:00 AM,DUQ,1470
8/13/2017 3:00:00 PM,8/13/2017 11:00:00 AM,8/13/2017 4:00:00 PM,8/13/2017 12:00:00 PM,DUQ,1539
8/13/2017 4:00:00 PM,8/13/2017 12:00:00 PM,8/13/2017 5:00:00 PM,8/13/2017 1:00:00 PM,DUQ,1588
8/13/2017 5:00:00 PM,8/13/2017 1:00:00 PM,8/13/2017 6:00:00 PM,8/13/2017 2:00:00 PM,DUQ,1654
8/13/2017 6:00:00 PM,8/13/2017 2:00:00 PM,8/13/2017 7:00:00 PM,8/13/2017 3:00:00 PM,DUQ,1707
8/13/2017 7:00:00 PM,8/13/2017 3:00:00 PM,8/13/2017 8:00:00 PM,8/13/2017 4:00:00 PM,DUQ,1774
8/13/2017 8:00:00 PM,8/13/2017 4:00:00 PM,8/13/2017 9:00:00 PM,8/13/2017 5:00:00 PM,DUQ,1827
8/13/2017 9:00:00 PM,8/13/2017 5:00:00 PM,8/13/2017 10:00:00 PM,8/13/2017 6:00:00 PM,DUQ,1854
8/13/2017 10:00:00 PM,8/13/2017 6:00:00 PM,8/13/2017 11:00:00 PM,8/13/2017 7:00:00 PM,DUQ,1851
8/13/2017 11:00:00 PM,8/13/2017 7:00:00 PM,8/14/2017 12:00:00 AM,8/13/2017 8:00:00 PM,DUQ,1792
8/14/2017 12:00:00 AM,8/13/2017 8:00:00 PM,8/14/2017 1:00:00 AM,8/13/2017 9:00:00 PM,DUQ,1738
8/14/2017 1:00:00 AM,8/13/2017 9:00:00 PM,8/14/2017 2:00:00 AM,8/13/2017 10:00:00 PM,DUQ,1699
8/14/2017 2:00:00 AM,8/13/2017 10:00:00 PM,8/14/2017 3:00:00 AM,8/13/2017 11:00:00 PM,DUQ,1589
8/14/2017 3:00:00 AM,8/13/2017 11:00:00 PM,8/14/2017 4:00:00 AM,8/14/2017 12:00:00 AM,DUQ,1469
8/14/2017 4:00:00 AM,8/14/2017 12:00:00 AM,8/14/2017 5:00:00 AM,8/14/2017 1:00:00 AM,DUQ,1361
8/14/2017 5:00:00 AM,8/14/2017 1:00:00 AM,8/14/2017 6:00:00 AM,8/14/2017 2:00:00 AM,DUQ,1308
8/14/2017 6:00:00 AM,8/14/2017 2:00:00 AM,8/14/2017 7:00:00 AM,8/14/2017 3:00:00 AM,DUQ,1275
8/14/2017 7:00:00 AM,8/14/2017 3:00:00 AM,8/14/2017 8:00:00 AM,8/14/2017 4:00:00 AM,DUQ,1278
8/14/2017 8:00:00 AM,8/14/2017 4:00:00 AM,8/14/2017 9:00:00 AM,8/14/2017 5:00:00 AM,DUQ,1285
8/14/2017 9:00:00 AM,8/14/2017 5:00:00 AM,8/14/2017 10:00:00 AM,8/14/2017 6:00:00 AM,DUQ,1338
8/14/2017 10:00:00 AM,8/14/2017 6:00:00 AM,8/14/2017 11:00:00 AM,8/14/2017 7:00:00 AM,DUQ,1431
8/14/2017 11:00:00 AM,8/14/2017 7:00:00 AM,8/14/2017 12:00:00 PM,8/14/2017 8:00:00 AM,DUQ,1492
8/14/2017 12:00:00 PM,8/14/2017 8:00:00 AM,8/14/2017 1:00:00 PM,8/14/2017 9:00:00 AM,DUQ,1582
8/14/2017 1:00:00 PM,8/14/2017 9:00:00 AM,8/14/2017 2:00:00 PM,8/14/2017 10:00:00 AM,DUQ,1639
8/14/2017 2:00:00 PM,8/14/2017 10:00:00 AM,8/14/2017 3:00:00 PM,8/14/2017 11:00:00 AM,DUQ,1685
8/14/2017 3:00:00 PM,8/14/2017 11:00:00 AM,8/14/2017 4:00:00 PM,8/14/2017 12:00:00 PM,DUQ,1735
8/14/2017 4:00:00 PM,8/14/2017 12:00:00 PM,8/14/2017 5:00:00 PM,8/14/2017 1:00:00 PM,DUQ,1811
8/14/2017 5:00:00 PM,8/14/2017 1:00:00 PM,8/14/2017 6:00:00 PM,8/14/2017 2:00:00 PM,DUQ,1869
8/14/2017 6:00:00 PM,8/14/2017 2:00:00 PM,8/14/2017 7:00:00 PM,8/14/2017 3:00:00 PM,DUQ,1920
8/14/2017 7:00:00 PM,8/14/2017 3:00:00 PM,8/14/2017 8:00:00 PM,8/14/2017 4:00:00 PM,DUQ,1984
8/14/2017 8:00:00 PM,8/14/2017 4:00:00 PM,8/14/2017 9:00:00 PM,8/14/2017 5:00:00 PM,DUQ,2033
8/14/2017 9:00:00 PM,8/14/2017 5:00:00 PM,8/14/2017 10:00:00 PM,8/14/2017 6:00:00 PM,DUQ,2070
8/14/2017 10:00:00 PM,8/14/2017 6:00:00 PM,8/14/2017 11:00:00 PM,8/14/2017 7:00:00 PM,DUQ,2035
8/14/2017 11:00:00 PM,8/14/2017 7:00:00 PM,8/15/2017 12:00:00 AM,8/14/2017 8:00:00 PM,DUQ,1966
8/15/2017 12:00:00 AM,8/14/2017 8:00:00 PM,8/15/2017 1:00:00 AM,8/14/2017 9:00:00 PM,DUQ,1948
8/15/2017 1:00:00 AM,8/14/2017 9:00:00 PM,8/15/2017 2:00:00 AM,8/14/2017 10:00:00 PM,DUQ,1893
8/15/2017 2:00:00 AM,8/14/2017 10:00:00 PM,8/15/2017 3:00:00 AM,8/14/2017 11:00:00 PM,DUQ,1765
8/15/2017 3:00:00 AM,8/14/2017 11:00:00 PM,8/15/2017 4:00:00 AM,8/15/2017 12:00:00 AM,DUQ,1596
8/15/2017 4:00:00 AM,8/15/2017 12:00:00 AM,8/15/2017 5:00:00 AM,8/15/2017 1:00:00 AM,DUQ,1462
8/15/2017 5:00:00 AM,8/15/2017 1:00:00 AM,8/15/2017 6:00:00 AM,8/15/2017 2:00:00 AM,DUQ,1386
8/15/2017 6:00:00 AM,8/15/2017 2:00:00 AM,8/15/2017 7:00:00 AM,8/15/2017 3:00:00 AM,DUQ,1336
8/15/2017 7:00:00 AM,8/15/2017 3:00:00 AM,8/15/2017 8:00:00 AM,8/15/2017 4:00:00 AM,DUQ,1326
8/15/2017 8:00:00 AM,8/15/2017 4:00:00 AM,8/15/2017 9:00:00 AM,8/15/2017 5:00:00 AM,DUQ,1350
8/15/2017 9:00:00 AM,8/15/2017 5:00:00 AM,8/15/2017 10:00:00 AM,8/15/2017 6:00:00 AM,DUQ,1412
8/15/2017 10:00:00 AM,8/15/2017 6:00:00 AM,8/15/2017 11:00:00 AM,8/15/2017 7:00:00 AM,DUQ,1494
8/15/2017 11:00:00 AM,8/15/2017 7:00:00 AM,8/15/2017 12:00:00 PM,8/15/2017 8:00:00 AM,DUQ,1559
8/15/2017 12:00:00 PM,8/15/2017 8:00:00 AM,8/15/2017 1:00:00 PM,8/15/2017 9:00:00 AM,DUQ,1664
8/15/2017 1:00:00 PM,8/15/2017 9:00:00 AM,8/15/2017 2:00:00 PM,8/15/2017 10:00:00 AM,DUQ,1799
8/15/2017 2:00:00 PM,8/15/2017 10:00:00 AM,8/15/2017 3:00:00 PM,8/15/2017 11:00:00 AM,DUQ,1910
8/15/2017 3:00:00 PM,8/15/2017 11:00:00 AM,8/15/2017 4:00:00 PM,8/15/2017 12:00:00 PM,DUQ,2006
8/15/2017 4:00:00 PM,8/15/2017 12:00:00 PM,8/15/2017 5:00:00 PM,8/15/2017 1:00:00 PM,DUQ,2103
8/15/2017 5:00:00 PM,8/15/2017 1:00:00 PM,8/15/2017 6:00:00 PM,8/15/2017 2:00:00 PM,DUQ,2187
8/15/2017 6:00:00 PM,8/15/2017 2:00:00 PM,8/15/2017 7:00:00 PM,8/15/2017 3:00:00 PM,DUQ,2278
8/15/2017 7:00:00 PM,8/15/2017 3:00:00 PM,8/15/2017 8:00:00 PM,8/15/2017 4:00:00 PM,DUQ,2338
8/15/2017 8:00:00 PM,8/15/2017 4:00:00 PM,8/15/2017 9:00:00 PM,8/15/2017 5:00:00 PM,DUQ,2387
8/15/2017 9:00:00 PM,8/15/2017 5:00:00 PM,8/15/2017 10:00:00 PM,8/15/2017 6:00:00 PM,DUQ,2394
8/15/2017 10:00:00 PM,8/15/2017 6:00:00 PM,8/15/2017 11:00:00 PM,8/15/2017 7:00:00 PM,DUQ,2366
8/15/2017 11:00:00 PM,8/15/2017 7:00:00 PM,8/16/2017 12:00:00 AM,8/15/2017 8:00:00 PM,DUQ,2264
8/16/2017 12:00:00 AM,8/15/2017 8:00:00 PM,8/16/2017 1:00:00 AM,8/15/2017 9:00:00 PM,DUQ,2193
8/16/2017 1:00:00 AM,8/15/2017 9:00:00 PM,8/16/2017 2:00:00 AM,8/15/2017 10:00:00 PM,DUQ,2101
8/16/2017 2:00:00 AM,8/15/2017 10:00:00 PM,8/16/2017 3:00:00 AM,8/15/2017 11:00:00 PM,DUQ,1959
8/16/2017 3:00:00 AM,8/15/2017 11:00:00 PM,8/16/2017 4:00:00 AM,8/16/2017 12:00:00 AM,DUQ,1805
8/16/2017 4:00:00 AM,8/16/2017 12:00:00 AM,8/16/2017 5:00:00 AM,8/16/2017 1:00:00 AM,DUQ,1676
8/16/2017 5:00:00 AM,8/16/2017 1:00:00 AM,8/16/2017 6:00:00 AM,8/16/2017 2:00:00 AM,DUQ,1581
8/16/2017 6:00:00 AM,8/16/2017 2:00:00 AM,8/16/2017 7:00:00 AM,8/16/2017 3:00:00 AM,DUQ,1505
8/16/2017 7:00:00 AM,8/16/2017 3:00:00 AM,8/16/2017 8:00:00 AM,8/16/2017 4:00:00 AM,DUQ,1464
8/16/2017 8:00:00 AM,8/16/2017 4:00:00 AM,8/16/2017 9:00:00 AM,8/16/2017 5:00:00 AM,DUQ,1460
8/16/2017 9:00:00 AM,8/16/2017 5:00:00 AM,8/16/2017 10:00:00 AM,8/16/2017 6:00:00 AM,DUQ,1526
8/16/2017 10:00:00 AM,8/16/2017 6:00:00 AM,8/16/2017 11:00:00 AM,8/16/2017 7:00:00 AM,DUQ,1613
8/16/2017 11:00:00 AM,8/16/2017 7:00:00 AM,8/16/2017 12:00:00 PM,8/16/2017 8:00:00 AM,DUQ,1696
8/16/2017 12:00:00 PM,8/16/2017 8:00:00 AM,8/16/2017 1:00:00 PM,8/16/2017 9:00:00 AM,DUQ,1787
8/16/2017 1:00:00 PM,8/16/2017 9:00:00 AM,8/16/2017 2:00:00 PM,8/16/2017 10:00:00 AM,DUQ,1903
8/16/2017 2:00:00 PM,8/16/2017 10:00:00 AM,8/16/2017 3:00:00 PM,8/16/2017 11:00:00 AM,DUQ,2024
8/16/2017 3:00:00 PM,8/16/2017 11:00:00 AM,8/16/2017 4:00:00 PM,8/16/2017 12:00:00 PM,DUQ,2124
8/16/2017 4:00:00 PM,8/16/2017 12:00:00 PM,8/16/2017 5:00:00 PM,8/16/2017 1:00:00 PM,DUQ,2212
8/16/2017 5:00:00 PM,8/16/2017 1:00:00 PM,8/16/2017 6:00:00 PM,8/16/2017 2:00:00 PM,DUQ,2294
8/16/2017 6:00:00 PM,8/16/2017 2:00:00 PM,8/16/2017 7:00:00 PM,8/16/2017 3:00:00 PM,DUQ,2355
8/16/2017 7:00:00 PM,8/16/2017 3:00:00 PM,8/16/2017 8:00:00 PM,8/16/2017 4:00:00 PM,DUQ,2385
8/16/2017 8:00:00 PM,8/16/2017 4:00:00 PM,8/16/2017 9:00:00 PM,8/16/2017 5:00:00 PM,DUQ,2408
8/16/2017 9:00:00 PM,8/16/2017 5:00:00 PM,8/16/2017 10:00:00 PM,8/16/2017 6:00:00 PM,DUQ,2403
8/16/2017 10:00:00 PM,8/16/2017 6:00:00 PM,8/16/2017 11:00:00 PM,8/16/2017 7:00:00 PM,DUQ,2359
8/16/2017 11:00:00 PM,8/16/2017 7:00:00 PM,8/17/2017 12:00:00 AM,8/16/2017 8:00:00 PM,DUQ,2261
8/17/2017 12:00:00 AM,8/16/2017 8:00:00 PM,8/17/2017 1:00:00 AM,8/16/2017 9:00:00 PM,DUQ,2159
8/17/2017 1:00:00 AM,8/16/2017 9:00:00 PM,8/17/2017 2:00:00 AM,8/16/2017 10:00:00 PM,DUQ,2065
8/17/2017 2:00:00 AM,8/16/2017 10:00:00 PM,8/17/2017 3:00:00 AM,8/16/2017 11:00:00 PM,DUQ,1895
8/17/2017 3:00:00 AM,8/16/2017 11:00:00 PM,8/17/2017 4:00:00 AM,8/17/2017 12:00:00 AM,DUQ,1736
8/17/2017 4:00:00 AM,8/17/2017 12:00:00 AM,8/17/2017 5:00:00 AM,8/17/2017 1:00:00 AM,DUQ,1595
8/17/2017 5:00:00 AM,8/17/2017 1:00:00 AM,8/17/2017 6:00:00 AM,8/17/2017 2:00:00 AM,DUQ,1509
8/17/2017 6:00:00 AM,8/17/2017 2:00:00 AM,8/17/2017 7:00:00 AM,8/17/2017 3:00:00 AM,DUQ,1456
8/17/2017 7:00:00 AM,8/17/2017 3:00:00 AM,8/17/2017 8:00:00 AM,8/17/2017 4:00:00 AM,DUQ,1420
8/17/2017 8:00:00 AM,8/17/2017 4:00:00 AM,8/17/2017 9:00:00 AM,8/17/2017 5:00:00 AM,DUQ,1427
8/17/2017 9:00:00 AM,8/17/2017 5:00:00 AM,8/17/2017 10:00:00 AM,8/17/2017 6:00:00 AM,DUQ,1481
8/17/2017 10:00:00 AM,8/17/2017 6:00:00 AM,8/17/2017 11:00:00 AM,8/17/2017 7:00:00 AM,DUQ,1561
8/17/2017 11:00:00 AM,8/17/2017 7:00:00 AM,8/17/2017 12:00:00 PM,8/17/2017 8:00:00 AM,DUQ,1633
8/17/2017 12:00:00 PM,8/17/2017 8:00:00 AM,8/17/2017 1:00:00 PM,8/17/2017 9:00:00 AM,DUQ,1770
8/17/2017 1:00:00 PM,8/17/2017 9:00:00 AM,8/17/2017 2:00:00 PM,8/17/2017 10:00:00 AM,DUQ,1922
8/17/2017 2:00:00 PM,8/17/2017 10:00:00 AM,8/17/2017 3:00:00 PM,8/17/2017 11:00:00 AM,DUQ,2070
8/17/2017 3:00:00 PM,8/17/2017 11:00:00 AM,8/17/2017 4:00:00 PM,8/17/2017 12:00:00 PM,DUQ,2224
8/17/2017 4:00:00 PM,8/17/2017 12:00:00 PM,8/17/2017 5:00:00 PM,8/17/2017 1:00:00 PM,DUQ,2334
8/17/2017 5:00:00 PM,8/17/2017 1:00:00 PM,8/17/2017 6:00:00 PM,8/17/2017 2:00:00 PM,DUQ,2435
8/17/2017 6:00:00 PM,8/17/2017 2:00:00 PM,8/17/2017 7:00:00 PM,8/17/2017 3:00:00 PM,DUQ,2524
8/17/2017 7:00:00 PM,8/17/2017 3:00:00 PM,8/17/2017 8:00:00 PM,8/17/2017 4:00:00 PM,DUQ,2534
8/17/2017 8:00:00 PM,8/17/2017 4:00:00 PM,8/17/2017 9:00:00 PM,8/17/2017 5:00:00 PM,DUQ,2464
8/17/2017 9:00:00 PM,8/17/2017 5:00:00 PM,8/17/2017 10:00:00 PM,8/17/2017 6:00:00 PM,DUQ,2447
8/17/2017 10:00:00 PM,8/17/2017 6:00:00 PM,8/17/2017 11:00:00 PM,8/17/2017 7:00:00 PM,DUQ,2354
8/17/2017 11:00:00 PM,8/17/2017 7:00:00 PM,8/18/2017 12:00:00 AM,8/17/2017 8:00:00 PM,DUQ,2253
8/18/2017 12:00:00 AM,8/17/2017 8:00:00 PM,8/18/2017 1:00:00 AM,8/17/2017 9:00:00 PM,DUQ,2246
8/18/2017 1:00:00 AM,8/17/2017 9:00:00 PM,8/18/2017 2:00:00 AM,8/17/2017 10:00:00 PM,DUQ,2176
8/18/2017 2:00:00 AM,8/17/2017 10:00:00 PM,8/18/2017 3:00:00 AM,8/17/2017 11:00:00 PM,DUQ,2027
8/18/2017 3:00:00 AM,8/17/2017 11:00:00 PM,8/18/2017 4:00:00 AM,8/18/2017 12:00:00 AM,DUQ,1861
8/18/2017 4:00:00 AM,8/18/2017 12:00:00 AM,8/18/2017 5:00:00 AM,8/18/2017 1:00:00 AM,DUQ,1720
8/18/2017 5:00:00 AM,8/18/2017 1:00:00 AM,8/18/2017 6:00:00 AM,8/18/2017 2:00:00 AM,DUQ,1647
8/18/2017 6:00:00 AM,8/18/2017 2:00:00 AM,8/18/2017 7:00:00 AM,8/18/2017 3:00:00 AM,DUQ,1594
8/18/2017 7:00:00 AM,8/18/2017 3:00:00 AM,8/18/2017 8:00:00 AM,8/18/2017 4:00:00 AM,DUQ,1564
8/18/2017 8:00:00 AM,8/18/2017 4:00:00 AM,8/18/2017 9:00:00 AM,8/18/2017 5:00:00 AM,DUQ,1582
8/18/2017 9:00:00 AM,8/18/2017 5:00:00 AM,8/18/2017 10:00:00 AM,8/18/2017 6:00:00 AM,DUQ,1652
8/18/2017 10:00:00 AM,8/18/2017 6:00:00 AM,8/18/2017 11:00:00 AM,8/18/2017 7:00:00 AM,DUQ,1751
8/18/2017 11:00:00 AM,8/18/2017 7:00:00 AM,8/18/2017 12:00:00 PM,8/18/2017 8:00:00 AM,DUQ,1832
8/18/2017 12:00:00 PM,8/18/2017 8:00:00 AM,8/18/2017 1:00:00 PM,8/18/2017 9:00:00 AM,DUQ,1912
8/18/2017 1:00:00 PM,8/18/2017 9:00:00 AM,8/18/2017 2:00:00 PM,8/18/2017 10:00:00 AM,DUQ,1962
8/18/2017 2:00:00 PM,8/18/2017 10:00:00 AM,8/18/2017 3:00:00 PM,8/18/2017 11:00:00 AM,DUQ,2037
8/18/2017 3:00:00 PM,8/18/2017 11:00:00 AM,8/18/2017 4:00:00 PM,8/18/2017 12:00:00 PM,DUQ,2133
8/18/2017 4:00:00 PM,8/18/2017 12:00:00 PM,8/18/2017 5:00:00 PM,8/18/2017 1:00:00 PM,DUQ,2228
8/18/2017 5:00:00 PM,8/18/2017 1:00:00 PM,8/18/2017 6:00:00 PM,8/18/2017 2:00:00 PM,DUQ,2323
8/18/2017 6:00:00 PM,8/18/2017 2:00:00 PM,8/18/2017 7:00:00 PM,8/18/2017 3:00:00 PM,DUQ,2375
8/18/2017 7:00:00 PM,8/18/2017 3:00:00 PM,8/18/2017 8:00:00 PM,8/18/2017 4:00:00 PM,DUQ,2407
8/18/2017 8:00:00 PM,8/18/2017 4:00:00 PM,8/18/2017 9:00:00 PM,8/18/2017 5:00:00 PM,DUQ,2421
8/18/2017 9:00:00 PM,8/18/2017 5:00:00 PM,8/18/2017 10:00:00 PM,8/18/2017 6:00:00 PM,DUQ,2390
8/18/2017 10:00:00 PM,8/18/2017 6:00:00 PM,8/18/2017 11:00:00 PM,8/18/2017 7:00:00 PM,DUQ,2316
8/18/2017 11:00:00 PM,8/18/2017 7:00:00 PM,8/19/2017 12:00:00 AM,8/18/2017 8:00:00 PM,DUQ,2175
8/19/2017 12:00:00 AM,8/18/2017 8:00:00 PM,8/19/2017 1:00:00 AM,8/18/2017 9:00:00 PM,DUQ,2079
8/19/2017 1:00:00 AM,8/18/2017 9:00:00 PM,8/19/2017 2:00:00 AM,8/18/2017 10:00:00 PM,DUQ,2001
8/19/2017 2:00:00 AM,8/18/2017 10:00:00 PM,8/19/2017 3:00:00 AM,8/18/2017 11:00:00 PM,DUQ,1868
8/19/2017 3:00:00 AM,8/18/2017 11:00:00 PM,8/19/2017 4:00:00 AM,8/19/2017 12:00:00 AM,DUQ,1723
8/19/2017 4:00:00 AM,8/19/2017 12:00:00 AM,8/19/2017 5:00:00 AM,8/19/2017 1:00:00 AM,DUQ,1599
8/19/2017 5:00:00 AM,8/19/2017 1:00:00 AM,8/19/2017 6:00:00 AM,8/19/2017 2:00:00 AM,DUQ,1505
8/19/2017 6:00:00 AM,8/19/2017 2:00:00 AM,8/19/2017 7:00:00 AM,8/19/2017 3:00:00 AM,DUQ,1446
8/19/2017 7:00:00 AM,8/19/2017 3:00:00 AM,8/19/2017 8:00:00 AM,8/19/2017 4:00:00 AM,DUQ,1401
8/19/2017 8:00:00 AM,8/19/2017 4:00:00 AM,8/19/2017 9:00:00 AM,8/19/2017 5:00:00 AM,DUQ,1380
8/19/2017 9:00:00 AM,8/19/2017 5:00:00 AM,8/19/2017 10:00:00 AM,8/19/2017 6:00:00 AM,DUQ,1393
8/19/2017 10:00:00 AM,8/19/2017 6:00:00 AM,8/19/2017 11:00:00 AM,8/19/2017 7:00:00 AM,DUQ,1411
8/19/2017 11:00:00 AM,8/19/2017 7:00:00 AM,8/19/2017 12:00:00 PM,8/19/2017 8:00:00 AM,DUQ,1449
8/19/2017 12:00:00 PM,8/19/2017 8:00:00 AM,8/19/2017 1:00:00 PM,8/19/2017 9:00:00 AM,DUQ,1557
8/19/2017 1:00:00 PM,8/19/2017 9:00:00 AM,8/19/2017 2:00:00 PM,8/19/2017 10:00:00 AM,DUQ,1678
8/19/2017 2:00:00 PM,8/19/2017 10:00:00 AM,8/19/2017 3:00:00 PM,8/19/2017 11:00:00 AM,DUQ,1766
8/19/2017 3:00:00 PM,8/19/2017 11:00:00 AM,8/19/2017 4:00:00 PM,8/19/2017 12:00:00 PM,DUQ,1840
8/19/2017 4:00:00 PM,8/19/2017 12:00:00 PM,8/19/2017 5:00:00 PM,8/19/2017 1:00:00 PM,DUQ,1942
8/19/2017 5:00:00 PM,8/19/2017 1:00:00 PM,8/19/2017 6:00:00 PM,8/19/2017 2:00:00 PM,DUQ,2016
8/19/2017 6:00:00 PM,8/19/2017 2:00:00 PM,8/19/2017 7:00:00 PM,8/19/2017 3:00:00 PM,DUQ,2076
8/19/2017 7:00:00 PM,8/19/2017 3:00:00 PM,8/19/2017 8:00:00 PM,8/19/2017 4:00:00 PM,DUQ,2120
8/19/2017 8:00:00 PM,8/19/2017 4:00:00 PM,8/19/2017 9:00:00 PM,8/19/2017 5:00:00 PM,DUQ,1940
8/19/2017 9:00:00 PM,8/19/2017 5:00:00 PM,8/19/2017 10:00:00 PM,8/19/2017 6:00:00 PM,DUQ,1776
8/19/2017 10:00:00 PM,8/19/2017 6:00:00 PM,8/19/2017 11:00:00 PM,8/19/2017 7:00:00 PM,DUQ,1745
8/19/2017 11:00:00 PM,8/19/2017 7:00:00 PM,8/20/2017 12:00:00 AM,8/19/2017 8:00:00 PM,DUQ,1700
8/20/2017 12:00:00 AM,8/19/2017 8:00:00 PM,8/20/2017 1:00:00 AM,8/19/2017 9:00:00 PM,DUQ,1700
8/20/2017 1:00:00 AM,8/19/2017 9:00:00 PM,8/20/2017 2:00:00 AM,8/19/2017 10:00:00 PM,DUQ,1657
8/20/2017 2:00:00 AM,8/19/2017 10:00:00 PM,8/20/2017 3:00:00 AM,8/19/2017 11:00:00 PM,DUQ,1558
8/20/2017 3:00:00 AM,8/19/2017 11:00:00 PM,8/20/2017 4:00:00 AM,8/20/2017 12:00:00 AM,DUQ,1477
8/20/2017 4:00:00 AM,8/20/2017 12:00:00 AM,8/20/2017 5:00:00 AM,8/20/2017 1:00:00 AM,DUQ,1389
8/20/2017 5:00:00 AM,8/20/2017 1:00:00 AM,8/20/2017 6:00:00 AM,8/20/2017 2:00:00 AM,DUQ,1330
8/20/2017 6:00:00 AM,8/20/2017 2:00:00 AM,8/20/2017 7:00:00 AM,8/20/2017 3:00:00 AM,DUQ,1281
8/20/2017 7:00:00 AM,8/20/2017 3:00:00 AM,8/20/2017 8:00:00 AM,8/20/2017 4:00:00 AM,DUQ,1248
8/20/2017 8:00:00 AM,8/20/2017 4:00:00 AM,8/20/2017 9:00:00 AM,8/20/2017 5:00:00 AM,DUQ,1243
8/20/2017 9:00:00 AM,8/20/2017 5:00:00 AM,8/20/2017 10:00:00 AM,8/20/2017 6:00:00 AM,DUQ,1245
8/20/2017 10:00:00 AM,8/20/2017 6:00:00 AM,8/20/2017 11:00:00 AM,8/20/2017 7:00:00 AM,DUQ,1249
8/20/2017 11:00:00 AM,8/20/2017 7:00:00 AM,8/20/2017 12:00:00 PM,8/20/2017 8:00:00 AM,DUQ,1268
8/20/2017 12:00:00 PM,8/20/2017 8:00:00 AM,8/20/2017 1:00:00 PM,8/20/2017 9:00:00 AM,DUQ,1335
8/20/2017 1:00:00 PM,8/20/2017 9:00:00 AM,8/20/2017 2:00:00 PM,8/20/2017 10:00:00 AM,DUQ,1424
8/20/2017 2:00:00 PM,8/20/2017 10:00:00 AM,8/20/2017 3:00:00 PM,8/20/2017 11:00:00 AM,DUQ,1528
8/20/2017 3:00:00 PM,8/20/2017 11:00:00 AM,8/20/2017 4:00:00 PM,8/20/2017 12:00:00 PM,DUQ,1630
8/20/2017 4:00:00 PM,8/20/2017 12:00:00 PM,8/20/2017 5:00:00 PM,8/20/2017 1:00:00 PM,DUQ,1719
8/20/2017 5:00:00 PM,8/20/2017 1:00:00 PM,8/20/2017 6:00:00 PM,8/20/2017 2:00:00 PM,DUQ,1806
8/20/2017 6:00:00 PM,8/20/2017 2:00:00 PM,8/20/2017 7:00:00 PM,8/20/2017 3:00:00 PM,DUQ,1884
8/20/2017 7:00:00 PM,8/20/2017 3:00:00 PM,8/20/2017 8:00:00 PM,8/20/2017 4:00:00 PM,DUQ,1975
8/20/2017 8:00:00 PM,8/20/2017 4:00:00 PM,8/20/2017 9:00:00 PM,8/20/2017 5:00:00 PM,DUQ,2058
8/20/2017 9:00:00 PM,8/20/2017 5:00:00 PM,8/20/2017 10:00:00 PM,8/20/2017 6:00:00 PM,DUQ,2094
8/20/2017 10:00:00 PM,8/20/2017 6:00:00 PM,8/20/2017 11:00:00 PM,8/20/2017 7:00:00 PM,DUQ,2066
8/20/2017 11:00:00 PM,8/20/2017 7:00:00 PM,8/21/2017 12:00:00 AM,8/20/2017 8:00:00 PM,DUQ,2005
8/21/2017 12:00:00 AM,8/20/2017 8:00:00 PM,8/21/2017 1:00:00 AM,8/20/2017 9:00:00 PM,DUQ,1977
